InvoiceId	InvoiceDate	CustomerId	TrackId	TrackName	ArtistId	ArtistName	AlbumId	AlbumTitle	GenreId	Genre	MediaTypeId	MediaType	Composer	UnitPrice	Quantity	Amount
339	2013-01-30 00:00:00	3	655	Por Que Será	70	Toquinho & Vinícius	52	Vinícius De Moraes - Sem Limite	11	Bossa Nova	1	MPEG audio file		0.99	1	0.99
339	2013-01-30 00:00:00	3	659	Samba Em Prelúdio	70	Toquinho & Vinícius	52	Vinícius De Moraes - Sem Limite	11	Bossa Nova	1	MPEG audio file		0.99	1	0.99
339	2013-01-30 00:00:00	3	663	Chão de Giz (Elba Ramalho)	21	Various Artists	53	Vozes do MPB	7	Latin	1	MPEG audio file		0.99	1	0.99
340	2013-02-02 00:00:00	9	669	Caçador de Mim (Sá & Guarabyra)	21	Various Artists	53	Vozes do MPB	7	Latin	1	MPEG audio file		0.99	1	0.99
340	2013-02-02 00:00:00	9	675	Susie Q	76	Creedence Clearwater Revival	54	Chronicle, Vol. 1	1	Rock	1	MPEG audio file	Hawkins-Lewis-Broadwater	0.99	1	0.99
340	2013-02-02 00:00:00	9	681	Commotion	76	Creedence Clearwater Revival	54	Chronicle, Vol. 1	1	Rock	1	MPEG audio file	J. C. Fogerty	0.99	1	0.99
340	2013-02-02 00:00:00	9	687	Run Through The Jungle	76	Creedence Clearwater Revival	54	Chronicle, Vol. 1	1	Rock	1	MPEG audio file	J. C. Fogerty	0.99	1	0.99
340	2013-02-02 00:00:00	9	693	Sweet Hitch-Hiker	76	Creedence Clearwater Revival	54	Chronicle, Vol. 1	1	Rock	1	MPEG audio file	J. C. Fogerty	0.99	1	0.99
340	2013-02-02 00:00:00	9	699	Tombstone Shadow	76	Creedence Clearwater Revival	55	Chronicle, Vol. 2	1	Rock	1	MPEG audio file	J.C. Fogerty	0.99	1	0.99
340	2013-02-02 00:00:00	9	705	The Midnight Special	76	Creedence Clearwater Revival	55	Chronicle, Vol. 2	1	Rock	1	MPEG audio file	J.C. Fogerty	0.99	1	0.99
340	2013-02-02 00:00:00	9	711	Molina	76	Creedence Clearwater Revival	55	Chronicle, Vol. 2	1	Rock	1	MPEG audio file	J.C. Fogerty	0.99	1	0.99
340	2013-02-02 00:00:00	9	717	Eu Sou Neguinha (Ao Vivo)	77	Cássia Eller	56	Cássia Eller - Coleção Sem Limite [Disc 2]	7	Latin	1	MPEG audio file		0.99	1	0.99
341	2013-02-07 00:00:00	18	726	Palavras Ao Vento	77	Cássia Eller	56	Cássia Eller - Coleção Sem Limite [Disc 2]	7	Latin	1	MPEG audio file		0.99	1	0.99
341	2013-02-07 00:00:00	18	735	Metrô. Linha 743	77	Cássia Eller	57	Cássia Eller - Sem Limite [Disc 1]	7	Latin	1	MPEG audio file		0.99	1	0.99
341	2013-02-07 00:00:00	18	744	Mis Penas Lloraba Yo (Ao Vivo) Soy Gitano (Tangos)	77	Cássia Eller	57	Cássia Eller - Sem Limite [Disc 1]	7	Latin	1	MPEG audio file		0.99	1	0.99
341	2013-02-07 00:00:00	18	753	You Keep On Moving	58	Deep Purple	58	Come Taste The Band	1	Rock	1	MPEG audio file	Coverdale/Hughes	0.99	1	0.99
341	2013-02-07 00:00:00	18	762	No No No	58	Deep Purple	60	Fireball	1	Rock	1	MPEG audio file	Ritchie Blackmore, Ian Gillan, Roger Glover, Jon Lord, Ian Paice	0.99	1	0.99
341	2013-02-07 00:00:00	18	771	Nobody's Home	58	Deep Purple	61	Knocking at Your Back Door: The Best Of Deep Purple in the 80's	1	Rock	1	MPEG audio file	Richie Blackmore, Ian Gillian, Roger Glover, Jon Lord, Ian Paice	0.99	1	0.99
341	2013-02-07 00:00:00	18	780	Maybe I'm A Leo	58	Deep Purple	62	Machine Head	1	Rock	1	MPEG audio file	Ian Gillan/Ian Paice/Jon Lord/Ritchie Blckmore/Roger Glover	0.99	1	0.99
341	2013-02-07 00:00:00	18	789	Sometimes I Feel Like Screaming	58	Deep Purple	63	Purpendicular	1	Rock	1	MPEG audio file	Ian Gillan, Roger Glover, Jon Lord, Steve Morse, Ian Paice	0.99	1	0.99
341	2013-02-07 00:00:00	18	798	King Of Dreams	58	Deep Purple	64	Slaves And Masters	1	Rock	1	MPEG audio file	Blackmore, Glover, Turner	0.99	1	0.99
341	2013-02-07 00:00:00	18	807	Stormbringer	58	Deep Purple	65	Stormbringer	1	Rock	1	MPEG audio file	D.Coverdale/R.Blackmore/Ritchie Blackmore	0.99	1	0.99
341	2013-02-07 00:00:00	18	816	The Battle Rages On	58	Deep Purple	66	The Battle Rages On	1	Rock	1	MPEG audio file	ian paice/jon lord	0.99	1	0.99
341	2013-02-07 00:00:00	18	825	One Man's Meat	58	Deep Purple	66	The Battle Rages On	1	Rock	1	MPEG audio file	roger glover	0.99	1	0.99
341	2013-02-07 00:00:00	18	834	When Love & Hate Collide	78	Def Leppard	67	Vault: Def Leppard's Greatest Hits	1	Rock	1	MPEG audio file		0.99	1	0.99
341	2013-02-07 00:00:00	18	843	Otay	79	Dennis Chambers	68	Outbreak	2	Jazz	1	MPEG audio file	John Scofield, Robert Aries, Milton Chambers and Gary Grainger	0.99	1	0.99
342	2013-02-15 00:00:00	32	857	Álibi	80	Djavan	69	Djavan Ao Vivo - Vol. 02	7	Latin	1	MPEG audio file		0.99	1	0.99
343	2013-02-28 00:00:00	33	858	Esquinas	80	Djavan	69	Djavan Ao Vivo - Vol. 02	7	Latin	1	MPEG audio file		0.99	1	0.99
343	2013-02-28 00:00:00	33	859	Se...	80	Djavan	69	Djavan Ao Vivo - Vol. 02	7	Latin	1	MPEG audio file		0.99	1	0.99
344	2013-02-28 00:00:00	35	861	Lilás	80	Djavan	69	Djavan Ao Vivo - Vol. 02	7	Latin	1	MPEG audio file		0.99	1	0.99
344	2013-02-28 00:00:00	35	863	Um Amor Puro	80	Djavan	69	Djavan Ao Vivo - Vol. 02	7	Latin	1	MPEG audio file		0.99	1	0.99
345	2013-03-01 00:00:00	37	865	Nem Um Dia	80	Djavan	70	Djavan Ao Vivo - Vol. 1	7	Latin	1	MPEG audio file	Djavan	0.99	1	0.99
345	2013-03-01 00:00:00	37	867	Açai	80	Djavan	70	Djavan Ao Vivo - Vol. 1	7	Latin	1	MPEG audio file	Djavan	0.99	1	0.99
345	2013-03-01 00:00:00	37	869	Flor De Lis	80	Djavan	70	Djavan Ao Vivo - Vol. 1	7	Latin	1	MPEG audio file	Djavan	0.99	1	0.99
345	2013-03-01 00:00:00	37	871	Azul	80	Djavan	70	Djavan Ao Vivo - Vol. 1	7	Latin	1	MPEG audio file	Djavan	0.99	1	0.99
346	2013-03-02 00:00:00	41	875	Acelerou	80	Djavan	70	Djavan Ao Vivo - Vol. 1	7	Latin	1	MPEG audio file	Djavan	0.99	1	0.99
346	2013-03-02 00:00:00	41	879	Atrás da Porta	41	Elis Regina	71	Elis Regina-Minha História	7	Latin	1	MPEG audio file		0.99	1	0.99
346	2013-03-02 00:00:00	41	883	Alô, Alô, Marciano	41	Elis Regina	71	Elis Regina-Minha História	7	Latin	1	MPEG audio file		0.99	1	0.99
346	2013-03-02 00:00:00	41	887	As Aparências Enganam	41	Elis Regina	71	Elis Regina-Minha História	7	Latin	1	MPEG audio file		0.99	1	0.99
346	2013-03-02 00:00:00	41	891	Layla	81	Eric Clapton	72	The Cream Of Clapton	6	Blues	1	MPEG audio file	Clapton/Gordon	0.99	1	0.99
346	2013-03-02 00:00:00	41	895	Crossroads	81	Eric Clapton	72	The Cream Of Clapton	6	Blues	1	MPEG audio file	Clapton/Robert Johnson Arr: Eric Clapton	0.99	1	0.99
347	2013-03-05 00:00:00	47	901	After Midnight	81	Eric Clapton	72	The Cream Of Clapton	6	Blues	1	MPEG audio file	Clapton/J. J. Cale	0.99	1	0.99
347	2013-03-05 00:00:00	47	907	Promises	81	Eric Clapton	72	The Cream Of Clapton	6	Blues	1	MPEG audio file	Clapton/F.eldman/Linn	0.99	1	0.99
347	2013-03-05 00:00:00	47	913	Lonely Stranger	81	Eric Clapton	73	Unplugged	6	Blues	1	MPEG audio file	Eric Clapton	0.99	1	0.99
347	2013-03-05 00:00:00	47	919	San Francisco Bay Blues	81	Eric Clapton	73	Unplugged	6	Blues	1	MPEG audio file	Jesse Fuller	0.99	1	0.99
347	2013-03-05 00:00:00	47	925	Last Cup Of Sorrow	82	Faith No More	74	Album Of The Year	4	Alternative & Punk	1	MPEG audio file	Bill Gould/Mike Patton	0.99	1	0.99
347	2013-03-05 00:00:00	47	931	Got That Feeling	82	Faith No More	74	Album Of The Year	4	Alternative & Punk	1	MPEG audio file	Mike Patton	0.99	1	0.99
347	2013-03-05 00:00:00	47	937	Midlife Crisis	82	Faith No More	75	Angel Dust	4	Alternative & Punk	1	MPEG audio file		0.99	1	0.99
347	2013-03-05 00:00:00	47	943	Be Aggressive	82	Faith No More	75	Angel Dust	4	Alternative & Punk	1	MPEG audio file		0.99	1	0.99
347	2013-03-05 00:00:00	47	949	Get Out	82	Faith No More	76	King For A Day Fool For A Lifetime	1	Rock	1	MPEG audio file	Mike Bordin, Billy Gould, Mike Patton	0.99	1	0.99
348	2013-03-10 00:00:00	56	958	Take This Bottle	82	Faith No More	76	King For A Day Fool For A Lifetime	1	Rock	1	MPEG audio file	Mike Bordin, Billy Gould, Mike Patton, Trey Spruance	0.99	1	0.99
348	2013-03-10 00:00:00	56	967	Surprise! You're Dead!	82	Faith No More	77	The Real Thing	4	Alternative & Punk	1	MPEG audio file	Faith No More	0.99	1	0.99
348	2013-03-10 00:00:00	56	976	Falamansa Song	83	Falamansa	78	Deixa Entrar	7	Latin	1	MPEG audio file		0.99	1	0.99
348	2013-03-10 00:00:00	56	985	Medo De Escuro	83	Falamansa	78	Deixa Entrar	7	Latin	1	MPEG audio file		0.99	1	0.99
348	2013-03-10 00:00:00	56	994	The Last Song	84	Foo Fighters	79	In Your Honor [Disc 1]	1	Rock	1	MPEG audio file	Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett	0.99	1	0.99
348	2013-03-10 00:00:00	56	1003	Friend Of A Friend	84	Foo Fighters	80	In Your Honor [Disc 2]	1	Rock	1	MPEG audio file	Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett/FOO FIGHTERS	0.99	1	0.99
348	2013-03-10 00:00:00	56	1012	Times Like These	84	Foo Fighters	81	One By One	4	Alternative & Punk	1	MPEG audio file	Foo Fighters	0.99	1	0.99
348	2013-03-10 00:00:00	56	1021	Monkey Wrench	84	Foo Fighters	82	The Colour And The Shape	1	Rock	1	MPEG audio file	Dave, Taylor, Nate, Chris	0.99	1	0.99
348	2013-03-10 00:00:00	56	1030	Everlong	84	Foo Fighters	82	The Colour And The Shape	1	Rock	1	MPEG audio file	Dave Grohl	0.99	1	0.99
348	2013-03-10 00:00:00	56	1039	What Now My Love	85	Frank Sinatra	83	My Way: The Best Of Frank Sinatra [Disc 1]	12	Easy Listening	1	MPEG audio file	carl sigman/gilbert becaud/pierre leroyer	0.99	1	0.99
348	2013-03-10 00:00:00	56	1048	It Was A Very Good Year	85	Frank Sinatra	83	My Way: The Best Of Frank Sinatra [Disc 1]	12	Easy Listening	1	MPEG audio file	ervin drake	0.99	1	0.99
348	2013-03-10 00:00:00	56	1057	Entrando Na Sua (Intro)	86	Funk Como Le Gusta	84	Roda De Funk	7	Latin	1	MPEG audio file		0.99	1	0.99
348	2013-03-10 00:00:00	56	1066	Dujji	86	Funk Como Le Gusta	84	Roda De Funk	7	Latin	1	MPEG audio file		0.99	1	0.99
348	2013-03-10 00:00:00	56	1075	Esperando Na Janela	27	Gilberto Gil	85	As Canções de Eu Tu Eles	10	Soundtrack	1	MPEG audio file	Manuca/Raimundinho DoAcordion/Targino Godim	0.99	1	0.99
349	2013-03-18 00:00:00	11	1089	Is This Love (Live)	27	Gilberto Gil	86	Quanta Gente Veio Ver (Live)	7	Latin	1	MPEG audio file		0.99	1	0.99
350	2013-03-31 00:00:00	12	1090	Stir It Up (Live)	27	Gilberto Gil	86	Quanta Gente Veio Ver (Live)	7	Latin	1	MPEG audio file		0.99	1	0.99
350	2013-03-31 00:00:00	12	1091	Refavela (Live)	27	Gilberto Gil	86	Quanta Gente Veio Ver (Live)	7	Latin	1	MPEG audio file		0.99	1	0.99
351	2013-03-31 00:00:00	14	1093	Quanta (Live)	27	Gilberto Gil	86	Quanta Gente Veio Ver (Live)	7	Latin	1	MPEG audio file		0.99	1	0.99
351	2013-03-31 00:00:00	14	1095	Pela Internet (Live)	27	Gilberto Gil	86	Quanta Gente Veio Ver (Live)	7	Latin	1	MPEG audio file		0.99	1	0.99
352	2013-04-01 00:00:00	16	1097	Opachorô (Live)	27	Gilberto Gil	86	Quanta Gente Veio Ver (Live)	7	Latin	1	MPEG audio file		0.99	1	0.99
352	2013-04-01 00:00:00	16	1099	A Novidade (Live)	27	Gilberto Gil	86	Quanta Gente Veio Ver (Live)	7	Latin	1	MPEG audio file		0.99	1	0.99
352	2013-04-01 00:00:00	16	1101	De Ouro E Marfim (Live)	27	Gilberto Gil	86	Quanta Gente Veio Ver (Live)	7	Latin	1	MPEG audio file		0.99	1	0.99
352	2013-04-01 00:00:00	16	1103	Lamento De Carnaval	27	Gilberto Gil	87	Quanta Gente Veio ver--Bônus De Carnaval	2	Jazz	1	MPEG audio file		0.99	1	0.99
353	2013-04-02 00:00:00	20	1107	Refazenda	81	Eric Clapton	73	Unplugged	7	Latin	1	MPEG audio file	Gilberto Gil	0.99	1	0.99
353	2013-04-02 00:00:00	20	1111	A Paz	81	Eric Clapton	73	Unplugged	7	Latin	1	MPEG audio file	Gilberto Gil	0.99	1	0.99
353	2013-04-02 00:00:00	20	1115	Tempo Rei	81	Eric Clapton	73	Unplugged	7	Latin	1	MPEG audio file	Gilberto Gil	0.99	1	0.99
353	2013-04-02 00:00:00	20	1119	Toda Menina Baiana	81	Eric Clapton	73	Unplugged	7	Latin	1	MPEG audio file	Gilberto Gil	0.99	1	0.99
353	2013-04-02 00:00:00	20	1123	Changes	87	Godsmack	88	Faceless	3	Metal	1	MPEG audio file	Sully Erna; Tony Rombola	0.99	1	0.99
353	2013-04-02 00:00:00	20	1127	I Fucking Hate You	87	Godsmack	88	Faceless	3	Metal	1	MPEG audio file	Sully Erna	0.99	1	0.99
354	2013-04-05 00:00:00	26	1133	American Idiot	54	Green Day	89	American Idiot	4	Alternative & Punk	1	MPEG audio file	Billie Joe Armstrong, Mike Dirnt, Tré Cool	0.99	1	0.99
354	2013-04-05 00:00:00	26	1139	Give Me Novacaine	54	Green Day	89	American Idiot	4	Alternative & Punk	1	MPEG audio file	Green Day	0.99	1	0.99
354	2013-04-05 00:00:00	26	1145	Whatsername	54	Green Day	89	American Idiot	4	Alternative & Punk	1	MPEG audio file	Green Day	0.99	1	0.99
354	2013-04-05 00:00:00	26	1151	Paradise City	88	Guns N' Roses	90	Appetite for Destruction	1	Rock	2	Protected AAC audio file		0.99	1	0.99
354	2013-04-05 00:00:00	26	1157	Rocket Queen	88	Guns N' Roses	90	Appetite for Destruction	1	Rock	2	Protected AAC audio file		0.99	1	0.99
354	2013-04-05 00:00:00	26	1163	You Ain't the First	88	Guns N' Roses	91	Use Your Illusion I	1	Rock	2	Protected AAC audio file		0.99	1	0.99
354	2013-04-05 00:00:00	26	1169	Garden of Eden	88	Guns N' Roses	91	Use Your Illusion I	1	Rock	2	Protected AAC audio file		0.99	1	0.99
354	2013-04-05 00:00:00	26	1175	14 Years	88	Guns N' Roses	92	Use Your Illusion II	3	Metal	1	MPEG audio file	Izzy Stradlin'/W. Axl Rose	0.99	1	0.99
354	2013-04-05 00:00:00	26	1181	Pretty Tied Up	88	Guns N' Roses	92	Use Your Illusion II	3	Metal	1	MPEG audio file	Izzy Stradlin'	0.99	1	0.99
355	2013-04-10 00:00:00	35	1190	Magnetic Ocean	89	Incognito	93	Blue Moods	2	Jazz	1	MPEG audio file	Patrick Claher/Richard Bull	0.99	1	0.99
355	2013-04-10 00:00:00	35	1199	She Wears Black	89	Incognito	93	Blue Moods	2	Jazz	1	MPEG audio file	G Harvey/R Hope-Taylor	0.99	1	0.99
355	2013-04-10 00:00:00	35	1208	For the Greater Good of God	90	Iron Maiden	94	A Matter of Life and Death	1	Rock	2	Protected AAC audio file		0.99	1	0.99
355	2013-04-10 00:00:00	35	1217	Where Eagles Dare	90	Iron Maiden	95	A Real Dead One	3	Metal	1	MPEG audio file	Steve Harris	0.99	1	0.99
355	2013-04-10 00:00:00	35	1226	Can I Play With Madness	90	Iron Maiden	96	A Real Live One	3	Metal	1	MPEG audio file	Adrian Smith/Bruce Dickinson/Steve Harris	0.99	1	0.99
355	2013-04-10 00:00:00	35	1235	The Wicker Man	90	Iron Maiden	97	Brave New World	1	Rock	1	MPEG audio file	Adrian Smith/Bruce Dickinson/Steve Harris	0.99	1	0.99
355	2013-04-10 00:00:00	35	1244	The Thin Line Between Love & Hate	90	Iron Maiden	97	Brave New World	1	Rock	1	MPEG audio file	David Murray/Steve Harris	0.99	1	0.99
355	2013-04-10 00:00:00	35	1253	Face In The Sand	90	Iron Maiden	98	Dance Of Death	13	Heavy Metal	1	MPEG audio file	Adrian Smith/Bruce Dickinson/Steve Harris	0.99	1	0.99
355	2013-04-10 00:00:00	35	1262	The Fugitive	90	Iron Maiden	99	Fear Of The Dark	1	Rock	1	MPEG audio file	Steve Harris	0.99	1	0.99
355	2013-04-10 00:00:00	35	1271	04 - Running Free	90	Iron Maiden	100	Iron Maiden	6	Blues	1	MPEG audio file	Harris/Paul Di´Anno	0.99	1	0.99
355	2013-04-10 00:00:00	35	1280	Another Life	90	Iron Maiden	101	Killers	13	Heavy Metal	1	MPEG audio file	Steve Harris	0.99	1	0.99
355	2013-04-10 00:00:00	35	1289	2 Minutes To Midnight	90	Iron Maiden	102	Live After Death	3	Metal	1	MPEG audio file	Smith/Dickinson	0.99	1	0.99
355	2013-04-10 00:00:00	35	1298	Run To The Hills	90	Iron Maiden	102	Live After Death	3	Metal	1	MPEG audio file	Harris	0.99	1	0.99
355	2013-04-10 00:00:00	35	1307	Wrathchild	90	Iron Maiden	103	Live At Donington 1992 (Disc 1)	1	Rock	1	MPEG audio file		0.99	1	0.99
356	2013-04-18 00:00:00	49	1321	Hallowed Be Thy Name	90	Iron Maiden	104	Live At Donington 1992 (Disc 2)	1	Rock	1	MPEG audio file		0.99	1	0.99
357	2013-05-01 00:00:00	50	1322	The Trooper	90	Iron Maiden	104	Live At Donington 1992 (Disc 2)	1	Rock	1	MPEG audio file		0.99	1	0.99
357	2013-05-01 00:00:00	50	1323	Sanctuary	90	Iron Maiden	104	Live At Donington 1992 (Disc 2)	1	Rock	1	MPEG audio file		0.99	1	0.99
358	2013-05-01 00:00:00	52	1325	Tailgunner	90	Iron Maiden	105	No Prayer For The Dying	3	Metal	1	MPEG audio file	Bruce Dickinson/Steve Harris	0.99	1	0.99
358	2013-05-01 00:00:00	52	1327	No Prayer For The Dying	90	Iron Maiden	105	No Prayer For The Dying	3	Metal	1	MPEG audio file	Steve Harris	0.99	1	0.99
359	2013-05-02 00:00:00	54	1329	Fates Warning	90	Iron Maiden	105	No Prayer For The Dying	3	Metal	1	MPEG audio file	David Murray/Steve Harris	0.99	1	0.99
359	2013-05-02 00:00:00	54	1331	Run Silent Run Deep	90	Iron Maiden	105	No Prayer For The Dying	3	Metal	1	MPEG audio file	Bruce Dickinson/Steve Harris	0.99	1	0.99
359	2013-05-02 00:00:00	54	1333	Bring Your Daughter... ...To The Slaughter	90	Iron Maiden	105	No Prayer For The Dying	3	Metal	1	MPEG audio file	Bruce Dickinson	0.99	1	0.99
359	2013-05-02 00:00:00	54	1335	Where Eagles Dare	90	Iron Maiden	106	Piece Of Mind	3	Metal	1	MPEG audio file	Steve Harris	0.99	1	0.99
360	2013-05-03 00:00:00	58	1339	The Trooper	90	Iron Maiden	106	Piece Of Mind	3	Metal	1	MPEG audio file	Steve Harris	0.99	1	0.99
360	2013-05-03 00:00:00	58	1343	To Tame A Land	90	Iron Maiden	106	Piece Of Mind	3	Metal	1	MPEG audio file	Steve Harris	0.99	1	0.99
360	2013-05-03 00:00:00	58	1347	Flash of The Blade	90	Iron Maiden	107	Powerslave	3	Metal	1	MPEG audio file	Dickinson	0.99	1	0.99
360	2013-05-03 00:00:00	58	1351	Rime of the Ancient Mariner	90	Iron Maiden	107	Powerslave	3	Metal	1	MPEG audio file	Harris	0.99	1	0.99
360	2013-05-03 00:00:00	58	1355	Brave New World	90	Iron Maiden	108	Rock In Rio [CD1]	3	Metal	1	MPEG audio file	Bruce Dickinson/David Murray/Steve Harris	0.99	1	0.99
360	2013-05-03 00:00:00	58	1359	Sign Of The Cross	90	Iron Maiden	108	Rock In Rio [CD1]	3	Metal	1	MPEG audio file	Steve Harris	0.99	1	0.99
361	2013-05-06 00:00:00	5	1365	Fear Of The Dark	90	Iron Maiden	109	Rock In Rio [CD2]	1	Rock	1	MPEG audio file	Steve Harris	0.99	1	0.99
361	2013-05-06 00:00:00	5	1371	Moonchild	90	Iron Maiden	110	Seventh Son of a Seventh Son	3	Metal	1	MPEG audio file	Adrian Smith; Bruce Dickinson	0.99	1	0.99
361	2013-05-06 00:00:00	5	1377	The Clairvoyant	90	Iron Maiden	110	Seventh Son of a Seventh Son	3	Metal	1	MPEG audio file	Adrian Smith; Bruce Dickinson; Steve Harris	0.99	1	0.99
361	2013-05-06 00:00:00	5	1383	Stranger in a Strange Land	90	Iron Maiden	111	Somewhere in Time	3	Metal	1	MPEG audio file	Adrian Smith	0.99	1	0.99
361	2013-05-06 00:00:00	5	1389	Gangland	90	Iron Maiden	112	The Number of The Beast	3	Metal	1	MPEG audio file	Adrian Smith/Clive Burr/Steve Harris	0.99	1	0.99
361	2013-05-06 00:00:00	5	1395	Sign Of The Cross	90	Iron Maiden	113	The X Factor	1	Rock	1	MPEG audio file	Steve Harris	0.99	1	0.99
361	2013-05-06 00:00:00	5	1401	Judgement Of Heaven	90	Iron Maiden	113	The X Factor	1	Rock	1	MPEG audio file	Steve Harris	0.99	1	0.99
361	2013-05-06 00:00:00	5	1407	The Angel And The Gambler	90	Iron Maiden	114	Virtual XI	1	Rock	1	MPEG audio file	Steve Harris	0.99	1	0.99
361	2013-05-06 00:00:00	5	1413	Como Estais Amigos	90	Iron Maiden	114	Virtual XI	1	Rock	1	MPEG audio file	Blaze Bayley/Janick Gers	0.99	1	0.99
362	2013-05-11 00:00:00	14	1422	Say It Loud, I'm Black And I'm Proud Pt.1	91	James Brown	115	Sex Machine	14	R&B/Soul	1	MPEG audio file	Alfred Ellis/James Brown	0.99	1	0.99
362	2013-05-11 00:00:00	14	1431	I'm Real	91	James Brown	115	Sex Machine	14	R&B/Soul	1	MPEG audio file	Full Force/James Brown	0.99	1	0.99
362	2013-05-11 00:00:00	14	1440	Whatever It Is, I Just Can't Stop	92	Jamiroquai	116	Emergency On Planet Earth	1	Rock	1	MPEG audio file	Jay Kay/Kay, Jay	0.99	1	0.99
362	2013-05-11 00:00:00	14	1449	Destitute Illusions	92	Jamiroquai	117	Synkronized	14	R&B/Soul	1	MPEG audio file	Derrick McKenzie/Jay Kay/Toby Smith	0.99	1	0.99
362	2013-05-11 00:00:00	14	1458	Light Years	92	Jamiroquai	118	The Return Of The Space Cowboy	15	Electronica/Dance	1	MPEG audio file	Toby Smith	0.99	1	0.99
362	2013-05-11 00:00:00	14	1467	Are You Gonna Be My Girl	93	JET	119	Get Born	4	Alternative & Punk	1	MPEG audio file	C. Muncey/N. Cester	0.99	1	0.99
362	2013-05-11 00:00:00	14	1476	Take It Or Leave It	93	JET	119	Get Born	4	Alternative & Punk	1	MPEG audio file	C. Muncey/N. Cester	0.99	1	0.99
362	2013-05-11 00:00:00	14	1485	May This Be Love	94	Jimi Hendrix	120	Are You Experienced?	1	Rock	1	MPEG audio file	Jimi Hendrix	0.99	1	0.99
362	2013-05-11 00:00:00	14	1494	The Wind Cries Mary	94	Jimi Hendrix	120	Are You Experienced?	1	Rock	1	MPEG audio file	Jimi Hendrix	0.99	1	0.99
362	2013-05-11 00:00:00	14	1503	Lords of Karma	95	Joe Satriani	121	Surfing with the Alien (Remastered)	1	Rock	2	Protected AAC audio file	J. Satriani	0.99	1	0.99
362	2013-05-11 00:00:00	14	1512	Os Alquimistas Estão Chegando	46	Jorge Ben	122	Jorge Ben Jor 25 Anos	7	Latin	1	MPEG audio file		0.99	1	0.99
362	2013-05-11 00:00:00	14	1521	As Dores do Mundo	96	Jota Quest	123	Jota Quest-1995	7	Latin	1	MPEG audio file	Hyldon	0.99	1	0.99
362	2013-05-11 00:00:00	14	1530	Sem Sentido	96	Jota Quest	123	Jota Quest-1995	7	Latin	1	MPEG audio file		0.99	1	0.99
362	2013-05-11 00:00:00	14	1539	Equinocio	97	João Suplicy	124	Cafezinho	16	World	1	MPEG audio file	João Suplicy	0.99	1	0.99
363	2013-05-19 00:00:00	28	1553	You've Got Another Thing Comin'	98	Judas Priest	125	Living After Midnight	3	Metal	1	MPEG audio file		0.99	1	0.99
364	2013-06-01 00:00:00	29	1554	Turbo Lover	98	Judas Priest	125	Living After Midnight	3	Metal	1	MPEG audio file		0.99	1	0.99
364	2013-06-01 00:00:00	29	1555	Freewheel Burning	98	Judas Priest	125	Living After Midnight	3	Metal	1	MPEG audio file		0.99	1	0.99
365	2013-06-01 00:00:00	31	1557	Metal Meltdown	98	Judas Priest	125	Living After Midnight	3	Metal	1	MPEG audio file		0.99	1	0.99
365	2013-06-01 00:00:00	31	1559	Diamonds And Rust (Live)	98	Judas Priest	125	Living After Midnight	3	Metal	1	MPEG audio file		0.99	1	0.99
366	2013-06-02 00:00:00	33	1561	Tyrant (Live)	98	Judas Priest	125	Living After Midnight	3	Metal	1	MPEG audio file		0.99	1	0.99
366	2013-06-02 00:00:00	33	1563	Plaster Caster	52	Kiss	126	Unplugged [Live]	1	Rock	1	MPEG audio file	Gene Simmons	0.99	1	0.99
366	2013-06-02 00:00:00	33	1565	Do You Love Me	52	Kiss	126	Unplugged [Live]	1	Rock	1	MPEG audio file	Paul Stanley, Bob Ezrin, Kim Fowley	0.99	1	0.99
366	2013-06-02 00:00:00	33	1567	Sure Know Something	52	Kiss	126	Unplugged [Live]	1	Rock	1	MPEG audio file	Paul Stanley, Vincent Poncia	0.99	1	0.99
367	2013-06-03 00:00:00	37	1571	I Still Love You	52	Kiss	126	Unplugged [Live]	1	Rock	1	MPEG audio file	Paul Stanley	0.99	1	0.99
367	2013-06-03 00:00:00	37	1575	Nothin' To Lose	52	Kiss	126	Unplugged [Live]	1	Rock	1	MPEG audio file	Gene Simmons	0.99	1	0.99
367	2013-06-03 00:00:00	37	1579	Since I've Been Loving You	22	Led Zeppelin	127	BBC Sessions [Disc 2] [Live]	1	Rock	1	MPEG audio file	John Paul Jones/Robert Plant	0.99	1	0.99
367	2013-06-03 00:00:00	37	1583	Going To California	22	Led Zeppelin	127	BBC Sessions [Disc 2] [Live]	1	Rock	1	MPEG audio file	Robert Plant	0.99	1	0.99
367	2013-06-03 00:00:00	37	1587	We're Gonna Groove	22	Led Zeppelin	128	Coda	1	Rock	1	MPEG audio file	Ben E.King/James Bethea	0.99	1	0.99
367	2013-06-03 00:00:00	37	1591	Ozone Baby	22	Led Zeppelin	128	Coda	1	Rock	1	MPEG audio file	Jimmy Page, Robert Plant	0.99	1	0.99
368	2013-06-06 00:00:00	43	1597	Over The Hills And Far Away	22	Led Zeppelin	129	Houses Of The Holy	1	Rock	1	MPEG audio file	Jimmy Page/Jimmy Page & Robert Plant/Robert Plant	0.99	1	0.99
368	2013-06-06 00:00:00	43	1603	In The Evening	22	Led Zeppelin	130	In Through The Out Door	1	Rock	1	MPEG audio file	Jimmy Page, Robert Plant & John Paul Jones	0.99	1	0.99
